DATEPLANTE,REPLACEMEN,Cultivar,Pub_Priv,Family,Genus,Deciduous,Species,Native_Sta,lat,long,Observe_17,StTp_17,LUse_17,DBH1_17,DBH2_17,Hgt_17,Wth_17,M_17,BSp_17,V_17,HERO2017,unique,NewTreeID,area,StTp_24,LUse_24,DBH1_24,DBH1H_24,DBH2_24,DBH2H_24,Hgt_24,Wth_24,BSp_24,M_24,V_24,Con_24,Crew_24,Date_24,DBH1H_17,DBH2H_17,commonName
6/3/15, ,Prunus serrulata 'Kwanzan',PRIVATE,Rosaceae,Prunus,Deciduous,Prunus serrulata,Non Native,882710,107258, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,732,2,FY,SFR-D,0,0,0,0,0,0, ,Removed, , ,AN ML,6/12/24,0,0,Japanese Flowering Cherry
5/22/15, ,Picea abies,PRIVATE,Pinaceae,Picea,Evergreen,Picea abies,Non Native,883593,107254, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,671,7,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/12/24,0,0,Norway Spruce
5/22/15, ,Picea pungens,PRIVATE,Pinaceae,Picea,Evergreen,Picea pungens,Non Native,883600,107259, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,672,7,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/12/24,0,0,Colorado Spruce
5/26/15, ,Cercidiphyllum japonicum,PRIVATE,Cercidiphyllaceae,Cercidiphyllum,Deciduous,Cercidiphyllum japonicum,Non Native,883615,107241, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,669,7,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/12/24,0,0,Katsura Tree
6/4/15, ,Acer rubrum 'Bowhall',PRIVATE,Sapindaceae,Acer,Deciduous,Acer rubrum,Native,883716,108692, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,724,9,BY,MFR,0,0,0,0,0,0, ,Removed, , ,AN,6/10/24,0,0,Red Maple
6/3/15, ,Fagus sylvatica,PRIVATE,Fagaceae,Fagus,Deciduous,Fagus sylvatica,Non Native,882802,107013, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,580,3,OM,O,0,0,0,0,0,0, ,Removed, , ,ACKSJRK,6/12/24,0,0,European Beech
6/5/15, ,Ginkgo biloba,PRIVATE,Ginkgoaceae,Ginkgo,Deciduous,Ginkgo biloba,Non Native,885024,108369, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,814,22,FY,MFR,0,0,0,0,0,0, ,Removed, , ,"QCM, TH, EGB",6/3/24,0,0,Ginkgo
6/24/15, ,Tilia tomentosa,PRIVATE,Malvaceae,Tilia,Deciduous,Tilia tomentosa,Non Native,883724,106988, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,619,6,MP,INST,0,0,0,0,0,0, ,Removed, , ,AC AC,6/5/24,0,0,Silver Linden
9/18/15, ,Nyssa sylvatica,PRIVATE,Nyssaceae,Nyssa,Deciduous,Nyssa sylvatica,Native,883643,107207, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,733,7,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,"AC, EGB",6/11/24,0,0,Black Tupelo
9/18/15, ,Prunus serrulata 'Kwanzan',PRIVATE,Rosaceae,Prunus,Deciduous,Prunus serrulata,Non Native,884658,107953, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,587,19,FY,SFR-D,0,0,0,0,0,0, ,Removed, , ,"QCM, TH, EGB",6/10/24,0,0,Japanese Flowering Cherry
9/18/15, ,Prunus x yedoensis,PRIVATE,Rosaceae,Prunus,Deciduous,Prunus x yedoensis,Non Native,884660,107928, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,586,19,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,EGB QCM TH,6/10/24,0,0,Yoshino Cherry
9/25/15, ,Acer x freemanii 'Armstrong',PRIVATE,Sapindaceae,Acer,Deciduous,Acer x freemanii,Non Native,883875,107671, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,704,10,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,AN KS QCM,6/11/24,0,0,Freeman Maple
9/30/15, ,Liquidambar styraciflua 'Slender Silhouette',PRIVATE,Altingiaceae,Liquidambar,Deciduous,Liquidambar styraciflua,Native,884648,108137, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,569,24,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,AN AC KA,6/3/24,0,0,American Sweetgum
10/20/15, ,Cercidiphyllum japonicum,PRIVATE,Cercidiphyllaceae,Cercidiphyllum,Deciduous,Cercidiphyllum japonicum,Non Native,884289,108138, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,688,18,MP,INST,0,0,0,0,0,0, ,Removed, , ,TH JHK AEC,6/7/24,0,0,Katsura Tree
10/21/15, ,Prunus persica 'Elberta',PRIVATE,Rosaceae,Prunus,Deciduous,Prunus persica,Non Native,882769,107285, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,664,2,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,TH QCM,6/12/24,0,0,Peach
10/27/15, ,Cladrastis kentukea,PRIVATE,Fabaceae,Cladrastis,Deciduous,Cladrastis kentukea,Native,883519,108624, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,774,8,BY,MFR,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/11/24,0,0,American Yellowwood
10/27/15, ,Cladrastis kentukea,PRIVATE,Fabaceae,Cladrastis,Deciduous,Cladrastis kentukea,Native,883515,108627, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,776,8,BY,MFR,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/11/24,0,0,American Yellowwood
10/27/15, ,Platanus x acerifolia,PRIVATE,Platanaceae,Platanus,Deciduous,Platanus x acerifolia,Non Native,883507,108617, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,777,8,BY,MFR,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/11/24,0,0,London Planetree
10/28/15, ,Liriodendron tulipifera,PRIVATE,Magnoliaceae,Liriodendron,Deciduous,Liriodendron tulipifera,Native,883502,108616, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,775,8,BY,MFR,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/11/24,0,0,Tulip Tree
10/28/15, ,Cornus kousa,PRIVATE,Cornaceae,Cornus,Deciduous,Cornus kousa,Non Native,883495,108617, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,773,8,BY,MFR,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/11/24,0,0,Kousa Dogwood
11/3/15, ,Cladrastis kentukea,PUBLIC,Fabaceae,Cladrastis,Deciduous,Cladrastis kentukea,Native,884652,108059, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,14,24,SP,MFR,0,0,0,0,0,0, ,Removed, , ,AN AC KA,6/3/24,0,0,American Yellowwood
11/5/15, ,Carpinus betulus 'Fastigiata' ('Pyramidalis'),PRIVATE,Betulaceae,Carpinus,Deciduous,Carpinus betulus,Non Native,883238,106817, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,628,5,SY,SFR-D,0,0,0,0,0,0, ,Removed, , ,ACACJRK,6/10/24,0,0,European Hornbeam
11/9/15, ,Tilia tomentosa,PRIVATE,Malvaceae,Tilia,Deciduous,Tilia tomentosa,Non Native,882650,106963, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,640,3,BY,SFR-A,0,0,0,0,0,0, ,Removed, , ,TH QCM,6/12/24,0,0,Silver Linden
10/15/15, ,Liquidambar styraciflua,PRIVATE,Altingiaceae,Liquidambar,Deciduous,Liquidambar styraciflua,Native,884082,108424, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,521,17,OM,INST,0,0,0,0,0,0, ,Removed, , ,TH JHK AEC,6/7/24,0,0,American Sweetgum
10/15/15, ,Liquidambar styraciflua,PRIVATE,Altingiaceae,Liquidambar,Deciduous,Liquidambar styraciflua,Native,884078,108420, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,536,17,OM,INST,0,0,0,0,0,0, ,Removed, , ,TH JHK AEC,6/7/24,0,0,American Sweetgum
10/15/15, ,Liquidambar styraciflua,PRIVATE,Altingiaceae,Liquidambar,Deciduous,Liquidambar styraciflua,Native,884073,108416, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,518,17,OM,INST,0,0,0,0,0,0, ,Removed, , ,TH JHK AEC,6/7/24,0,0,American Sweetgum
10/15/15, ,Liriodendron tulipifera,PRIVATE,Magnoliaceae,Liriodendron,Deciduous,Liriodendron tulipifera,Native,884072,108412, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,454,17,OM,INST,0,0,0,0,0,0, ,Removed, , ,TH JHK AEC,6/7/24,0,0,Tulip Tree
10/15/15, ,Liquidambar styraciflua,PRIVATE,Altingiaceae,Liquidambar,Deciduous,Liquidambar styraciflua,Native,884068,108413, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,516,17,OM,INST,0,0,0,0,0,0, ,Removed, , ,TH JHK AEC,6/7/24,0,0,American Sweetgum
10/15/15, ,Liriodendron tulipifera,PRIVATE,Magnoliaceae,Liriodendron,Deciduous,Liriodendron tulipifera,Native,884068,108409, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,489,17,OM,INST,0,0,0,0,0,0, ,Removed, , ,TH JHK AEC,6/7/24,0,0,Tulip Tree
10/30/15, ,Liquidambar styraciflua,PRIVATE,Altingiaceae,Liquidambar,Deciduous,Liquidambar styraciflua,Native,884057,108404, ,NA,NA,0,NA,0,0,NA,NA,0,0,1,510,17,OM,INST,0,0,0,0,0,0, ,Removed, , ,TH JHK AEC,6/7/24,0,0,American Sweetgum
10/20/15,Yes,Fagus sylvatica,PRIVATE,Fagaceae,Fagus,Deciduous,Fagus sylvatica,Non Native,882802,107013, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,575,3,OM,O,0,0,0,0,0,0, ,Removed, , ,ACKSJRK,6/12/24,0,0,European Beech
10/3/17, ,Ginkgo biloba,PRIVATE,Ginkgoaceae,Ginkgo,Deciduous,Ginkgo biloba,Non Native,883025,107330, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,444,4,FY,SFR-A,0,0,0,0,0,0, ,Removed, , ,QCM TH,6/12/24,0,0,Ginkgo
10/3/17, ,Ostrya virginiana,PRIVATE,Betulaceae,Ostrya,Deciduous,Ostrya virginiana,Native,883028,107319, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,443,4,FY,SFR-A,0,0,0,0,0,0, ,Removed, , ,QCM TH,6/12/24,0,0,Eastern Hophornbeam
10/4/17, ,Platanus x acerifolia 'Bloodgood',PRIVATE,Platanaceae,Platanus,Deciduous,Platanus x acerifolia,Non Native,884141,108712, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,635,13,OM,COMM,0,0,0,0,0,0, ,Removed, , ,AN QNK JRK,6/7/24,0,0,London Planetree
10/12/17, ,Betula nigra,PRIVATE,Betulaceae,Betula,Deciduous,Betula nigra,Native,884137,108714, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,632,13,OM,COMM,0,0,0,0,0,0, ,Removed, , ,AN QNK JRK,6/7/24,0,0,River Birch
10/12/17, ,Betula nigra,PRIVATE,Betulaceae,Betula,Deciduous,Betula nigra,Native,884134,108711, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,631,13,OM,COMM,0,0,0,0,0,0, ,Removed, , ,AN QNK JRK,6/7/24,0,0,River Birch
11/1/17, ,Tilia cordata GREENSPIRE 'PNI 6025',PUBLIC,Malvaceae,Tilia,Deciduous,Tilia cordata,Non Native,884663,108679, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,239,21,SP,SFR-A,0,0,0,0,0,0, ,Removed,5,Dead,NG AC ML,6/3/24,0,0,Littleleaf Linden
4/21/17, ,Betula nigra,PRIVATE,Betulaceae,Betula,Deciduous,Betula nigra,Native,883450,107678, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,566,7,FY,SFR-D,0,0,0,0,0,0, ,Removed, , ,ACEGB,6/11/24,0,0,River Birch
4/21/17, ,Betula nigra,PRIVATE,Betulaceae,Betula,Deciduous,Betula nigra,Native,883448,107676, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,567,7,FY,SFR-D,0,0,0,0,0,0, ,Removed, , ,"AC, EGB",6/11/24,0,0,River Birch
5/30/17, ,Liriodendron tulipifera,PRIVATE,Magnoliaceae,Liriodendron,Deciduous,Liriodendron tulipifera,Native,884340,109072, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,855,16,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,"JK, AN, EGB",6/5/24,0,0,Tulip Tree
6/5/17, ,Liquidambar styraciflua,PRIVATE,Altingiaceae,Liquidambar,Deciduous,Liquidambar styraciflua,Native,882745,106974, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,585,3,FY,SFR-D,0,0,0,0,0,0, ,Removed, , ,ACKSJRK,6/12/24,0,0,American Sweetgum
6/5/17, ,Ulmus americana,PRIVATE,Ulmaceae,Ulmus,Deciduous,Ulmus americana,Native,882738,107002, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,584,3,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/12/24,0,0,American Elm
6/26/17, ,Quercus bicolor,PRIVATE,Fagaceae,Quercus,Deciduous,Quercus bicolor,Native,882728,107002, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,583,3,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/12/24,0,0,Swamp White Oak
11/6/14, ,Syringa reticulata,PRIVATE,Oleaceae,Syringa,Deciduous,Syringa reticulata,Non Native,882761,107266, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,666,2,FY,SFR-D,0,0,0,0,0,0, ,Removed, , ,AN ML,6/12/24,0,0,Japanese Tree Lilac
11/6/14, ,Styphnolobium japonicum,PRIVATE,Fabaceae,Styphnolobium,Deciduous,Styphnolobium japonicum,Non Native,882768,107282, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,665,2,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,TH QCM,6/12/24,0,0,Japanese Pagoda Tree
11/7/14, ,Nyssa sylvatica,PRIVATE,Nyssaceae,Nyssa,Deciduous,Nyssa sylvatica,Native,883490,107070, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,818,6,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,"AN, NG, EGB",6/7/24,0,0,Black Tupelo
11/7/14, ,Prunus serrulata 'Kwanzan',PRIVATE,Rosaceae,Prunus,Deciduous,Prunus serrulata,Non Native,883723,107057, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,713,6,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,ACAC,6/5/24,0,0,Japanese Flowering Cherry
11/5/14, ,Amelanchier x grandiflora,PRIVATE,Rosaceae,Amelanchier,Deciduous,Amelanchier x grandiflora,Native,882353,106982, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,854,2,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,AN ML,6/12/24,0,0,Apple Serviceberry
11/19/14, ,Cercis canadensis,PRIVATE,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,884422,109253, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,778,16,FY,SFR-A,0,0,0,0,0,0, ,Removed, , ,"JK, AN, EGB",6/5/24,0,0,Eastern Redbud
11/19/14, ,Liriodendron tulipifera,PRIVATE,Magnoliaceae,Liriodendron,Deciduous,Liriodendron tulipifera,Native,884416,109236, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,779,16,BY,SFR-A,0,0,0,0,0,0, ,Removed, , ,"JK, AN, EGB",6/5/24,0,0,Tulip Tree
11/13/14, ,Stewartia pseudocamellia,PRIVATE,Theaceae,Stewartia,Deciduous,Stewartia pseudocamellia,Non Native,883489,106767, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,716,6,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,ACEGBNG,6/7/24,0,0,Japanese Stewartia
11/13/14, ,Liriodendron tulipifera,PRIVATE,Magnoliaceae,Liriodendron,Deciduous,Liriodendron tulipifera,Native,883480,106768, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,717,6,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,AC EGBNG,6/7/24,0,0,Tulip Tree
11/12/14, ,Acer x freemanii 'Armstrong',PRIVATE,Sapindaceae,Acer,Deciduous,Acer x freemanii,Non Native,883125,106854, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,558,5,SP,SFR-D,0,0,0,0,0,0, ,Removed, , ,ACACJRK,6/10/24,0,0,Freeman Maple
11/20/14, ,Stewartia pseudocamellia,PRIVATE,Theaceae,Stewartia,Deciduous,Stewartia pseudocamellia,Non Native,885042,108770, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,540,20,OM,SFR-A,0,0,0,0,0,0, ,Removed, , ,KSTHML,6/5/24,0,0,Japanese Stewartia
11/20/14, ,Liriodendron tulipifera,PRIVATE,Magnoliaceae,Liriodendron,Deciduous,Liriodendron tulipifera,Native,885034,108814, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,548,20,OM,SFR-A,0,0,0,0,0,0, ,Removed, , ,KSTHML,6/5/24,0,0,Tulip Tree
11/20/14, ,Ginkgo biloba,PRIVATE,Ginkgoaceae,Ginkgo,Deciduous,Ginkgo biloba,Non Native,884921,108836, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,559,20,OM,SFR-A,0,0,0,0,0,0, ,Removed, , ,KSMLTH,6/5/24,0,0,Ginkgo
11/20/14, ,Acer saccharum,PRIVATE,Sapindaceae,Acer,Deciduous,Acer saccharum,Native,884919,108853, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,560,20,OM,SFR-A,0,0,0,0,0,0, ,Removed, , ,KS TH ML,6/5/24,0,0,Sugar Maple
11/20/14, ,Nyssa sylvatica,PRIVATE,Nyssaceae,Nyssa,Deciduous,Nyssa sylvatica,Native,884951,108746, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,564,20,OM,SFR-A,0,0,0,0,0,0, ,Removed, , ,KSTHML,6/5/24,0,0,Black Tupelo
11/20/14, ,Zelkova serrata,PRIVATE,Ulmaceae,Zelkova,Deciduous,Zelkova serrata,Non Native,884936,108734, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,561,20,OM,SFR-A,0,0,0,0,0,0, ,Removed, , ,KSTHML,6/5/24,0,0,Japanese Zelkova
10/10/14, ,Nyssa sylvatica,PUBLIC,Nyssaceae,Nyssa,Deciduous,Nyssa sylvatica,Native,885101,108293, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,81,22,FY,SFR-D,0,0,0,0,0,0, ,Removed, , ,QCM EGB TH,6/3/24,0,0,Black Tupelo
10/10/14, ,Oxydendrum arboreum,PUBLIC,Ericaceae,Oxydendrum,Deciduous,Oxydendrum arboreum,Non Native,885088,108283, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,84,22,SP,SFR-D,0,0,0,0,0,0, ,Removed, , ,QCM EGB TH,6/3/24,0,0,Sourwood
10/14/14, ,Liriodendron tulipifera,PUBLIC,Magnoliaceae,Liriodendron,Deciduous,Liriodendron tulipifera,Native,885093,108302, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,83,22,SP,SFR-D,0,0,0,0,0,0, ,Removed, , ,QCM EGB TH,6/3/24,0,0,Tulip Tree
10/14/14, ,Liquidambar styraciflua 'Slender Silhouette',PUBLIC,Altingiaceae,Liquidambar,Deciduous,Liquidambar styraciflua,Native,885080,108292, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,86,22,SP,SFR-D,0,0,0,0,0,0, ,Removed, , ,QCM EGB TH,6/3/24,0,0,American Sweetgum
5/25/18, ,Tilia cordata,PRIVATE,Malvaceae,Tilia,Deciduous,Tilia cordata,Non Native,883230,106833, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,994,5,FY,SFR-D,0,0,0,0,0,0, ,Removed, , ,ACACJRK,6/10/24,0,0,Littleleaf Linden
6/4/18, ,Prunus persica,PRIVATE,Rosaceae,Prunus,Deciduous,Prunus persica,Non Native,883117,107323, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,897,4,FY,SFR-D,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/12/24,0,0,Peach
5/9/19,NO,Stewartia pseudocamellia,PRIVATE,Theaceae,Stewartia,Deciduous,Stewartia pseudocamellia,Non Native,883389,106693, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,1002,6,BY,SFR-D,0,0,0,0,0,0,No,Removed,5,Dead,Acacaj,6/5/24,0,0,Japanese Stewartia
4/29/19,NO,Parrotia persica,PRIVATE,Hamamelidaceae,Parrotia,Deciduous,Parrotia persica,Non Native,883629,107115, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,921,7,FY,SFR-D,0,0,0,0,0,0, ,Removed, , ,acacaj,6/5/24,0,0,Persian Ironwood
4/25/19,NO,Carpinus betulus 'Fastigiata' ('Pyramidalis'),PRIVATE,Betulaceae,Carpinus,Deciduous,Carpinus betulus,Non Native,882912,106924, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,1059,3,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,ML AN,6/12/24,0,0,European Hornbeam
5/2/19,NO,Carpinus betulus 'Fastigiata' ('Pyramidalis'),PRIVATE,Betulaceae,Carpinus,Deciduous,Carpinus betulus,Non Native,882798,106903, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,924,3,BY,SFR-D,0,0,0,0,0,0, ,Removed, , ,ML AN,6/12/24,0,0,European Hornbeam
5/2/19,YES,Amelanchier spp.,PRIVATE,Rosaceae,Amelanchier,Deciduous,Amelanchier spp.,Native,882774,106893, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,926,3,FY,SFR-D,0,0,0,0,0,0, ,Removed, , ,ML AN,6/12/24,0,0,Serviceberry
5/10/19,NO,Prunus subhirtella 'Autumnalis',PRIVATE,Rosaceae,Prunus,Deciduous,Prunus subhirtella,Non Native,885022,108113, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,872,22,FY,SFR-A,0,0,0,0,0,0, ,Removed, , ,TH EGB QCM,6/3/24,0,0,Higan Cherry
5/13/19,NO,Thuja plicata 'Green Giant',PRIVATE,Cupressaceae,Thuja,Evergreen,Thuja plicata,Non Native,885039,108098, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,867,22,BY,SFR-A,0,0,0,0,0,0, ,Removed, , ,QCN TH EGB,6/3/24,0,0,Western Red Cedar
5/13/19,NO,Thuja plicata 'Green Giant',PRIVATE,Cupressaceae,Thuja,Evergreen,Thuja plicata,Non Native,885037,108100, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,874,22,BY,SFR-A,0,0,0,0,0,0, ,Removed, , ,QCN TH EGB,6/3/24,0,0,Western Red Cedar
5/13/19,NO,Thuja plicata 'Green Giant',PRIVATE,Cupressaceae,Thuja,Evergreen,Thuja plicata,Non Native,885035,108103, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,873,22,BY,SFR-A,0,0,0,0,0,0, ,Removed, , ,QCN TH EGB,6/3/24,0,0,Western Red Cedar
5/13/19,NO,Thuja plicata 'Green Giant',PRIVATE,Cupressaceae,Thuja,Evergreen,Thuja plicata,Non Native,885034,108105, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,869,22,SY,SFR-A,0,0,0,0,0,0, ,Removed, , ,TH EGB QCM,6/3/24,0,0,Western Red Cedar
5/13/19,NO,Thuja plicata 'Green Giant',PRIVATE,Cupressaceae,Thuja,Evergreen,Thuja plicata,Non Native,885032,108108, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,870,22,SY,SFR-A,0,0,0,0,0,0, ,Removed, , ,QCN TH EGB,6/3/24,0,0,Western Red Cedar
5/13/19,NO,Thuja plicata 'Green Giant',PRIVATE,Cupressaceae,Thuja,Evergreen,Thuja plicata,Non Native,885030,108111, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,862,22,SY,SFR-A,0,0,0,0,0,0, ,Removed, , ,QCN TH EGB,6/3/24,0,0,Western Red Cedar
5/16/19,NO,Liquidambar styraciflua 'Slender Silhouette',PUBLIC,Altingiaceae,Liquidambar,Deciduous,Liquidambar styraciflua,Native,884932,108196, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,145,22,SC,MFR,0,0,0,0,0,0, ,Removed, , ,T EGB QCM,6/3/24,0,0,American Sweetgum
5/22/19,NO,Ulmus americana 'Princeton',PUBLIC,Ulmaceae,Ulmus,Deciduous,Ulmus americana,Native,883663,107555, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,301,7,OM,O,0,0,0,0,0,0, ,Removed, , ,ACEGB,6/11/24,0,0,American Elm
5/29/19,NO,Taxodium distichum,PUBLIC,Cupressaceae,Taxodium,Deciduous,Taxodium distichum,Non Native,883649,107572, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,298,7,OM,INST,0,0,0,0,0,0, ,Removed, , ,"AC, EGB",6/11/24,0,0,Bald Cypress
4/23/19,NO,Liriodendron tulipifera,PUBLIC,Magnoliaceae,Liriodendron,Deciduous,Liriodendron tulipifera,Native,881437,106608, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,279,1,OM,INST,0,0,0,0,0,0, ,Removed, , ,JAJHKAEC,6/12/24,0,0,Tulip Tree
6/21/19,NO,Zelkova serrata 'Green Vase',PRIVATE,Ulmaceae,Zelkova,Deciduous,Zelkova serrata,Non Native,884411,109469, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,996,15,BY,MFR,0,0,0,0,0,0, ,Removed, , ,KSMLJA,6/7/24,0,0,Japanese Zelkova
6/20/19,YES,Carpinus betulus 'Frans Fontaine',PUBLIC,Betulaceae,Carpinus,Deciduous,Carpinus betulus,Non Native,884431,108100, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,154,19,SP,MFR,0,0,0,0,0,0, ,Removed, , ,TH JHK AEC,6/7/24,0,0,European Hornbeam
10/10/19,NO,Abies concolor,PRIVATE,Pinaceae,Abies,Evergreen,Abies concolor,Native,884377,109205, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,890,16,BY, ,0,0,0,0,0,0, ,Removed, , ,AN QNK JRK,6/7/24,0,0,White Fir
9/16/19,NO,Platanus x acerifolia,PUBLIC,Platanaceae,Platanus,Deciduous,Platanus x acerifolia,Non Native,885231,108749, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,288,20,MP,MP,0,0,0,0,0,0,No,Removed, , ,JA_JRK_JHK,6/3/24,0,0,London Planetree
9/16/19,NO,Zelkova serrata,PUBLIC,Ulmaceae,Zelkova,Deciduous,Zelkova serrata,Non Native,885072,108851, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,296,20,MP,MP,0,0,0,0,0,0,No,Removed, , ,JA_JRK_JHK,6/3/24,0,0,Japanese Zelkova
9/16/19,NO,Zelkova serrata,PUBLIC,Ulmaceae,Zelkova,Deciduous,Zelkova serrata,Non Native,885073,108863, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,294,20,MP,MP,0,0,0,0,0,0,No,Removed, , ,JA_JRK_JHK,6/3/24,0,0,Japanese Zelkova
11/14/18,Yes,Liriodendron tulipifera 'Fastigiatum' ('Arnold'),PUBLIC,Magnoliaceae,Liriodendron,Deciduous,Liriodendron tulipifera,Native,885136,108334, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,312,22,FY,SFR-D,0,0,0,0,0,0, ,Removed, , ,"QCM, TH, EGB",6/3/24,0,0,Tulip Tree
