ID,SPECIES,SEASON,STREET,PROPERT,BaslnYr,Mrtl_S1,Mrtl_S2,Nrwy_Mp,LandUse,SiteTyp,Address,nTrePrp,D_IMPERVS,D_BLDNGS,D_CANOPY,TOTAL_VAL,OWN_ADDR,OWN_CITY,SITE_ADDR,YEAR_BUILT,OWN_OCC,Cmmnt_1,Cmmnt_2,Cmmnt_3,Cmmnt_4,X,Y,Alive_S1,Alive_S2,LOT_SIZE,ageS2,ageS1,TSurvey,npermits
12506,Ginkgo,Fall 2011,HILLCROFT AVE,64,15,Alive,Alive,Yes,SFR-D,BY,64 HILLCROFT AVE,3,4.71061427,4.328429284,7.543347822,280800,64 HILLCROFT AVE,WORCESTER,64 HILLCROFT AVE,1905,TRUE,NA,Weed wacker damage,NA,NA,176089.2917,895048.3867,Alive,Alive,0.124,11.75068493,3.745205479,8.005479451,NA
10893,Japanese Stewartia,Fall 2011,CUMBERLAND ST,19,15,Alive,Removed,No,SFR-A,FY,19 CUMBERLAND ST,6,1.820697026,7.006254604,5.360291493,269500,19 CUMBERLAND ST,WORCESTER,19 CUMBERLAND ST,1986,TRUE,NA,NA,NA,NA,175767.9966,898093.7836,Alive,Dead,0.1224,11.75068493,3.745205479,8.005479451,1
10892,Japanese Stewartia,Fall 2011,CUMBERLAND ST,19,16,Alive,Removed,No,SFR-A,FY,19 CUMBERLAND ST,6,4.595586594,6.721388385,6.979246641,269500,19 CUMBERLAND ST,WORCESTER,19 CUMBERLAND ST,1986,TRUE,NA,NA,NA,NA,175760.9667,898094.7358,Alive,Dead,0.1224,11.75068493,4.745205479,7.005479451,1
10891,Ginkgo,Fall 2011,CUMBERLAND ST,19,15,Removed,Removed,No,SFR-A,FY,19 CUMBERLAND ST,6,6.572632782,10.26960963,5.954144087,269500,19 CUMBERLAND ST,WORCESTER,19 CUMBERLAND ST,1986,TRUE,NA,NA,NA,NA,175743.7188,898099.4517,Dead,Dead,0.1224,11.75068493,3.745205479,8.005479451,1
10890,Colorado Spruce,Fall 2011,CUMBERLAND ST,19,15,Removed,Removed,No,SFR-A,BY,19 CUMBERLAND ST,6,0.94453027,10.17770161,9.168641597,269500,19 CUMBERLAND ST,WORCESTER,19 CUMBERLAND ST,1986,TRUE,NA,NA,NA,NA,175781.0686,898101.7624,Dead,Dead,0.1224,11.75068493,3.745205479,8.005479451,1
10889,Colorado Spruce,Fall 2011,CUMBERLAND ST,19,15,Removed,Stump,No,SFR-A,BY,19 CUMBERLAND ST,6,0.76283308,10.69319241,10.05526661,269500,19 CUMBERLAND ST,WORCESTER,19 CUMBERLAND ST,1986,TRUE,NA,NA,NA,NA,175780.2126,898095.6169,Dead,Dead,0.1224,11.75068493,3.745205479,8.005479451,1
10888,Colorado Spruce,Fall 2011,CUMBERLAND ST,19,15,Removed,Removed,No,SFR-A,BY,19 CUMBERLAND ST,6,0.676539925,10.28113816,11.72164749,269500,19 CUMBERLAND ST,WORCESTER,19 CUMBERLAND ST,1986,TRUE,NA,NA,NA,NA,175781.7794,898108.1681,Dead,Dead,0.1224,11.75068493,3.745205479,8.005479451,1
14830,Cherry,Spring 2011,GRANVILLE AVE,52,15,Alive,Alive,Yes,SFR-D,BY,52 GRANVILLE AVE,1,2.513401524,2.344299307,0.421841206,252800,52 GRANVILLE AVE,WORCESTER,52 GRANVILLE AVE,1915,TRUE,NA,Weed wacker damage,NA,leaning heavily towards house,175861.9282,895242.5458,Alive,Alive,0.1214,12.28767123,4.282191781,8.005479449,NA
16771,Hophornbeam,Spring 2011,RANDALL ST,101,15,Alive,Removed,No,SFR-D,BY,101 RANDALL ST,1,9.756996897,8.836514725,5.9383682,318700,101 RANDALL ST,WORCESTER,101 RANDALL ST,1956,TRUE,NA,NA,NA,NA,175903.9363,895875.437,Alive,Dead,0.1173,12.28767123,4.282191781,8.005479449,1
1053693,Fraser Fir,Spring 2012,CHRISTINE ST,64,14,Removed,Removed,No,SFR-D,BY,64 CHRISTINE ST,13,3.617306328,4.821749641,12.51434284,306900,64 CHRISTINE ST,WORCESTER,64 CHRISTINE ST,1941,TRUE,NA,NA,NA,NA,175791.9786,894688.2875,Dead,Dead,0.1148,11.26027397,2.254794521,9.005479449,NA
1053692,Norway Spruce,Spring 2012,CHRISTINE ST,64,14,Alive,Alive,Yes,SFR-D,BY,64 CHRISTINE ST,13,13.39442636,3.323060177,2.489768838,306900,64 CHRISTINE ST,WORCESTER,64 CHRISTINE ST,1941,TRUE,NA,NA,NA,vines,175787.6071,894673.4534,Alive,Alive,0.1148,11.26027397,2.254794521,9.005479449,NA
1053691,Cherry,Spring 2012,CHRISTINE ST,64,1415,Alive,Alive,No,SFR-D,FY,64 CHRISTINE ST,13,0,1.068867409,4.075307591,306900,64 CHRISTINE ST,WORCESTER,64 CHRISTINE ST,1941,TRUE,NA,"Weed whacker damage, black dots on stems, holes in leaves",NA,lots of split/exposed bark,175784.4503,894699.4792,Alive,Alive,0.1148,11.26027397,3.254794521,8.005479449,NA
1053690,Fraser Fir,Spring 2012,CHRISTINE ST,64,14,Removed,Removed,No,SFR-D,BY,64 CHRISTINE ST,13,11.16492666,12.34748853,3.773730421,306900,64 CHRISTINE ST,WORCESTER,64 CHRISTINE ST,1941,TRUE,NA,NA,NA,NA,175794.4,894679.3949,Dead,Dead,0.1148,11.26027397,2.254794521,9.005479449,NA
1053689,Fraser Fir,Spring 2012,CHRISTINE ST,64,14,Removed,Removed,No,SFR-D,BY,64 CHRISTINE ST,13,0,3.737834282,6.362515428,306900,64 CHRISTINE ST,WORCESTER,64 CHRISTINE ST,1941,TRUE,NA,NA,NA,NA,175789.5549,894696.8132,Dead,Dead,0.1148,11.26027397,2.254794521,9.005479449,NA
1053688,Norway Spruce,Spring 2012,CHRISTINE ST,64,1415,Alive,Alive,Yes,SFR-D,BY,64 CHRISTINE ST,13,13.84530818,7.203173555,5.184833941,306900,64 CHRISTINE ST,WORCESTER,64 CHRISTINE ST,1941,TRUE,NA,NA,NA,liken growing on branches,175791.3335,894674.9037,Alive,Alive,0.1148,11.26027397,3.254794521,8.005479449,NA
1053531,Cherry,Spring 2012,CHRISTINE ST,64,1415,Alive,Alive,Yes,SFR-D,BY,64 CHRISTINE ST,13,9.553450119,8.463452205,4.365397578,306900,64 CHRISTINE ST,WORCESTER,64 CHRISTINE ST,1941,TRUE,NA,NA,NA,some split bark at base,175789.2236,894678.6415,Alive,Alive,0.1148,11.26027397,3.254794521,8.005479449,NA
1053530,Balsam Fir,Spring 2012,CHRISTINE ST,64,14,Removed,Removed,No,SFR-D,BY,64 CHRISTINE ST,13,7.061658086,8.194284364,7.776662167,306900,64 CHRISTINE ST,WORCESTER,64 CHRISTINE ST,1941,TRUE,NA,NA,NA,NA,175793.7622,894683.8403,Dead,Dead,0.1148,11.26027397,2.254794521,9.005479449,NA
1053529,Balsam Fir,Spring 2012,CHRISTINE ST,64,14,Removed,Removed,No,SFR-D,BY,64 CHRISTINE ST,13,2.012866914,3.94451778,10.73735198,306900,64 CHRISTINE ST,WORCESTER,64 CHRISTINE ST,1941,TRUE,NA,NA,NA,NA,175790.7584,894692.6046,Dead,Dead,0.1148,11.26027397,2.254794521,9.005479449,NA
1053528,Balsam Fir,Spring 2012,CHRISTINE ST,64,1415,Removed,Removed,Yes,SFR-D,BY,64 CHRISTINE ST,13,7.454746396,8.395979888,5.070941109,306900,64 CHRISTINE ST,WORCESTER,64 CHRISTINE ST,1941,TRUE,NA,NA,NA,"previous group said removed, we think we found it",175780.1744,894678.8693,Dead,Dead,0.1148,11.26027397,3.254794521,8.005479449,NA
1053527,Balsam Fir,Spring 2012,CHRISTINE ST,64,14,Removed,Removed,No,SFR-D,BY,64 CHRISTINE ST,13,0.468888918,2.117100516,8.962661702,306900,64 CHRISTINE ST,WORCESTER,64 CHRISTINE ST,1941,TRUE,NA,NA,NA,NA,175776.9941,894688.3141,Dead,Dead,0.1148,11.26027397,2.254794521,9.005479449,NA
1053479,Fraser Fir,Spring 2012,CHRISTINE ST,64,1415,Alive,Alive,Yes,SFR-D,BY,64 CHRISTINE ST,13,3.165274806,4.393623533,8.406702935,306900,64 CHRISTINE ST,WORCESTER,64 CHRISTINE ST,1941,TRUE,NA,NA,NA,NA,175778.4407,894683.7918,Alive,Alive,0.1148,11.26027397,3.254794521,8.005479449,NA
1053478,Fraser Fir,Spring 2012,CHRISTINE ST,64,1415,Alive,Alive,Yes,SFR-D,BY,64 CHRISTINE ST,13,10.91031974,4.616814408,1.174728797,306900,64 CHRISTINE ST,WORCESTER,64 CHRISTINE ST,1941,TRUE,NA,NA,NA,NA,175781.3452,894675.0799,Alive,Alive,0.1148,11.26027397,3.254794521,8.005479449,NA
18215,White Fir,Spring 2011,WHITMARSH AVE,101,15,Removed,Removed,No,SFR-A,FY,99 WHITMARSH AVE,1,0,0.86283825,4.780087462,388800,99 WHITMARSH AVE,WORCESTER,99 WHITMARSH AVE,1915,TRUE,NA,Felled in big snowstorm,NA,Fell in snowstorm,175650.0052,894932.7911,Dead,Dead,0.1148,12.28767123,4.282191781,8.005479449,1
16625,Sargent Cherry,Spring 2011,PENOBSCOT ST,28,15,Alive,Alive,No,SFR-A,SY,28 PENOBSCOT ST,3,4.329760029,2.940426268,9.036818565,231555,28 PENOBSCOT ST,WORCESTER,28 PENOBSCOT ST,1984,TRUE,NA,Insect damage on leaves,NA,"Trunk is split a little, some fungal/rot",175708.5265,898372.1277,Alive,Alive,0.1097,12.28767123,4.282191781,8.005479449,NA
16624,Sargent Cherry,Spring 2011,PENOBSCOT ST,28,15,Alive,Alive,No,SFR-A,SY,28 PENOBSCOT ST,3,3.326254798,3.889545209,12.57921195,231555,28 PENOBSCOT ST,WORCESTER,28 PENOBSCOT ST,1984,TRUE,NA,Bending,NA,"Split bark, rot, trunk spongey in some spots",175703.5083,898373.718,Alive,Alive,0.1097,12.28767123,4.282191781,8.005479449,NA
16623,Sargent Cherry,Spring 2011,PENOBSCOT ST,28,15,Alive,Alive,No,SFR-A,FY,28 PENOBSCOT ST,3,3.040616381,3.651478414,14.58029098,231555,28 PENOBSCOT ST,WORCESTER,28 PENOBSCOT ST,1984,TRUE,NA,Excavated damage,NA,"Split bark, rot",175699.2965,898371.1864,Alive,Alive,0.1097,12.28767123,4.282191781,8.005479449,NA
1055348,Tulip,Spring 2012,SANTORO RD,8,15,Alive,Alive,No,SFR-A,BY,8 SANTORO RD,3,4.090066101,3.442564482,20.85422131,335700,8 SANTORO RD,WORCESTER,8 SANTORO RD,1989,TRUE,NA,Weed whacker damage,NA,NA,176593.0542,897872.5513,Alive,Alive,0.106,11.26027397,3.254794521,8.005479449,NA
1055347,Littleleaf Linden,Spring 2012,SANTORO RD,8,15,Alive,Alive,No,SFR-A,BY,8 SANTORO RD,3,4.1591884,3.754361232,15.79854517,335700,8 SANTORO RD,WORCESTER,8 SANTORO RD,1989,TRUE,NA,Herbivory,NA,Some basal sprouts but still healthy looking,176588.0701,897870.872,Alive,Alive,0.106,11.26027397,3.254794521,8.005479449,NA
1055346,Honeylocust,Spring 2012,SANTORO RD,8,15,Alive,Alive,No,SFR-A,BY,8 SANTORO RD,3,5.736672158,6.999945427,21.82570654,335700,8 SANTORO RD,WORCESTER,8 SANTORO RD,1989,TRUE,NA,NA,NA,NA,176593.311,897878.7075,Alive,Alive,0.106,11.26027397,3.254794521,8.005479449,NA
14675,Honeylocust,Spring 2011,FAIRHAVEN RD,34,15,Alive,Alive,No,SFR-D,BY,34 FAIRHAVEN RD,2,9.130263278,11.7770998,0,302600,34 FAIRHAVEN RD,WORCESTER,34 FAIRHAVEN RD,1928,TRUE,NA,NA,NA,Single family back yard,175554.4017,895415.4421,Alive,Alive,0.1037,12.28767123,4.282191781,8.005479449,2
14674,Cherry,Spring 2011,FAIRHAVEN RD,34,15,Alive,Stump,Yes,SFR-D,BY,34 FAIRHAVEN RD,2,1.525036938,3.804559921,0,302600,34 FAIRHAVEN RD,WORCESTER,34 FAIRHAVEN RD,1928,TRUE,NA,Weed wacker damage,NA,"Stump, removed, unsure when or why.",175547.2334,895423.2669,Alive,Dead,0.1037,12.28767123,4.282191781,8.005479449,2
1054369,Scarlet Oak,Spring 2012,MARLAND RD,27,15,Alive,Alive,No,SFR-D,BY,27 MARLAND RD,2,7.817487346,9.117839431,8.043567526,236600,27 MARLAND RD,WORCESTER,27 MARLAND RD,1925,TRUE,NA,Neighbor across the street told us house is abandoned,NA,NA,175793.2771,896347.9905,Alive,Alive,0.1033,11.26027397,3.254794521,8.005479449,NA
1054365,Scarlet Oak,Spring 2012,MARLAND RD,27,15,Alive,Alive,No,SFR-D,BY,27 MARLAND RD,2,6.806737837,5.897449857,8.413640816,236600,27 MARLAND RD,WORCESTER,27 MARLAND RD,1925,TRUE,NA,Neighbor across the street told us house is abandoned,NA,NA,175799.8933,896345.269,Alive,Alive,0.1033,11.26027397,3.254794521,8.005479449,NA
1055350,Pin Oak,Spring 2012,SANTORO RD,10,1516,Alive,Alive,No,SFR-A,BY,10 SANTORO RD,2,3.398551113,6.217191315,21.26940457,288400,10 SANTORO RD,WORCESTER,10 SANTORO RD,1989,TRUE,NA,NA,NA,NA,176597.6096,897877.101,Alive,Alive,0.1032,11.26027397,4.254794521,7.005479449,1
1055349,Pin Oak,Spring 2012,SANTORO RD,10,15,Alive,Alive,No,SFR-A,FY,10 SANTORO RD,2,2.482710493,2.627137039,11.84858254,288400,10 SANTORO RD,WORCESTER,10 SANTORO RD,1989,TRUE,NA,some basal sprouting,NA,Super healthy tree,176593.9844,897893.5702,Alive,Alive,0.1032,11.26027397,3.254794521,8.005479449,1
2953,White Fir,Fall 2010,MEOLA AVE,40,15,Alive,Alive,No,SFR-A,BY,40 MEOLA AVE,3,12.87588129,4.271938165,0,331700,40 MEOLA AVE,WORCESTER,40 MEOLA AVE,2004,TRUE,NA,This has been a rental property for 2 years,NA,NA,175875.0654,898473.0105,Alive,Alive,0.1006,12.75342466,4.747945205,8.005479455,1
2952,Japanese Tree Lilac,Fall 2010,MEOLA AVE,40,15,Alive,Stump,No,SFR-A,BY,40 MEOLA AVE,3,13.75657638,1.106208534,0.930819183,331700,40 MEOLA AVE,WORCESTER,40 MEOLA AVE,2004,TRUE,NA,This has been a rental property for 2 years,NA,NA,175880.7982,898474.9114,Alive,Dead,0.1006,12.75342466,4.747945205,8.005479455,1
13099,Honeylocust,Fall 2011,GUILFORD ST,24,15,Alive,Alive,No,SFR-A,BY,24 GUILFORD ST,3,3.209603563,3.353034334,2.951924715,320400,24 GUILFORD ST,WORCESTER,24 GUILFORD ST,2005,TRUE,NA,Yellowings of leaves,NA,NA,175754.0202,898119.4651,Alive,Alive,0.0971,11.75068493,3.745205479,8.005479451,1
13098,Dawn Redwood,Fall 2011,GUILFORD ST,24,15,Alive,Removed,No,SFR-A,BY,24 GUILFORD ST,3,7.524667231,6.276146124,7.984425586,320400,24 GUILFORD ST,WORCESTER,24 GUILFORD ST,2005,TRUE,NA,Some leaves yellowing,NA,NA,175748.7302,898123.0285,Alive,Dead,0.0971,11.75068493,3.745205479,8.005479451,1
13097,Blackgum,Fall 2011,GUILFORD ST,24,15,Removed,Removed,No,SFR-A,FY,24 GUILFORD ST,3,2.69819894,4.508018691,7.036091973,320400,24 GUILFORD ST,WORCESTER,24 GUILFORD ST,2005,TRUE,NA,NA,NA,NA,175765.0037,898115.7876,Dead,Dead,0.0971,11.75068493,3.745205479,8.005479451,1
1054198,Zelkova,Spring 2012,SANTORO RD,17,15,Alive,Alive,No,SFR-D,FY,17 SANTORO RD,1,6.019160702,8.851834213,18.77987366,284600,17 SANTORO RD,WORCESTER,17 SANTORO RD,1987,TRUE,NA,NA,NA,NA,176632.4403,897923.3806,Alive,Alive,0.0966,11.26027397,3.254794521,8.005479449,2
1054341,Honeylocust,Spring 2012,GUILFORD ST,26,15,Alive,Removed,No,SFR-A,BY,26 GUILFORD ST,3,8.61240117,9.538742077,9.959516718,319900,26 GUILFORD ST,WORCESTER,26 GUILFORD ST,2005,TRUE,NA,NA,NA,NA,175747.376,898129.7406,Alive,Dead,0.0957,11.26027397,3.254794521,8.005479449,NA
1054340,Balsam Fir,Spring 2012,GUILFORD ST,26,15,Removed,Removed,No,SFR-A,FY,26 GUILFORD ST,3,0,9.804626455,8.106159248,319900,26 GUILFORD ST,WORCESTER,26 GUILFORD ST,2005,TRUE,NA,NA,NA,NA,175777.9243,898127.6823,Dead,Dead,0.0957,11.26027397,3.254794521,8.005479449,NA
1054339,Balsam Fir,Spring 2012,GUILFORD ST,26,15,Alive,Removed,No,SFR-A,FY,26 GUILFORD ST,3,0.598349892,14.8722101,8.506579684,319900,26 GUILFORD ST,WORCESTER,26 GUILFORD ST,2005,TRUE,NA,"Compost directly under, moved inside garden",NA,NA,175782.8972,898126.2253,Alive,Dead,0.0957,11.26027397,3.254794521,8.005479449,NA
1981,Japanese Tree Lilac,Fall 2010,DEEPDALE RD,58,15,Alive,Alive,No,SFR-A,FY,58 DEEPDALE RD,1,0.528874855,1.606254561,9.296371111,396900,58 DEEPDALE RD,WORCESTER,58 DEEPDALE RD,2007,TRUE,NA,NA,NA,NA,175961.2645,897895.9471,Alive,Alive,0.0949,12.75342466,4.747945205,8.005479455,1
1977,White Fir,Fall 2010,DEEPDALE RD,56,15,Alive,Alive,No,SFR-A,BY,56 DEEPDALE RD,4,7.132288425,9.24869319,6.994605279,396900,3825W BROAD AVE,SPOKANE,56 DEEPDALE RD,2007,FALSE,NA,NA,NA,NA,175984.9383,897880.0961,Alive,Alive,0.0949,12.75342466,4.747945205,8.005479455,NA
1976,White Fir,Fall 2010,DEEPDALE RD,56,15,Alive,Alive,No,SFR-A,BY,56 DEEPDALE RD,4,6.853218461,9.835694744,1.245577445,396900,3825W BROAD AVE,SPOKANE,56 DEEPDALE RD,2007,FALSE,NA,NA,NA,NA,175982.6137,897871.4436,Alive,Alive,0.0949,12.75342466,4.747945205,8.005479455,NA
1975,Japanese Tree Lilac,Fall 2010,DEEPDALE RD,56,15,Alive,Alive,No,SFR-A,FY,56 DEEPDALE RD,4,2.474422602,3.349943169,3.140625769,396900,3825W BROAD AVE,SPOKANE,56 DEEPDALE RD,2007,FALSE,NA,NA,NA,NA,175956.5438,897880.331,Alive,Alive,0.0949,12.75342466,4.747945205,8.005479455,NA
1974,Japanese Stewartia,Fall 2010,DEEPDALE RD,56,15,Removed,Removed,No,SFR-A,BY,56 DEEPDALE RD,4,6.670533951,9.705894888,3.752730478,396900,3825W BROAD AVE,SPOKANE,56 DEEPDALE RD,2007,FALSE,NA,NA,NA,NA,175983.8932,897875.4482,Dead,Dead,0.0949,12.75342466,4.747945205,8.005479455,NA
12598,Serviceberry,Fall 2011,SANTORO RD,116,15,Alive,Alive,No,SFR-D,FY,116 SANTORO RD,1,1.893506846,2.926470929,12.79287931,324300,116 SANTORO RD,WORCESTER,116 SANTORO RD,1987,TRUE,NA,NA,NA,NA,176741.6135,897869.4869,Alive,Alive,0.0946,11.75068493,3.745205479,8.005479451,2
12336,White Fir,Fall 2011,DEEPDALE RD,52,15,Removed,Removed,Yes,SFR-A,BY,52 DEEPDALE RD,3,6.738126407,9.720375117,1.873124909,396900,52 DEEPDALE RD,WORCESTER,52 DEEPDALE RD,2007,TRUE,NA,NA,NA,NA,175978.8001,897857.928,Dead,Dead,0.0945,11.75068493,3.745205479,8.005479451,2
12335,White Fir,Fall 2011,DEEPDALE RD,52,15,Removed,Removed,Yes,SFR-A,BY,52 DEEPDALE RD,3,6.741248338,5.458313843,0.965729754,396900,52 DEEPDALE RD,WORCESTER,52 DEEPDALE RD,2007,TRUE,NA,NA,NA,NA,175977.0578,897852.0392,Dead,Dead,0.0945,11.75068493,3.745205479,8.005479451,2
1968,Crabapple,Fall 2010,DEEPDALE RD,52,15,Alive,Alive,No,SFR-A,FY,52 DEEPDALE RD,3,0.577742256,2.690005784,2.813092971,396900,52 DEEPDALE RD,WORCESTER,52 DEEPDALE RD,2007,TRUE,NA,Green fuzz on branches,NA,Needs pruning,175949.7868,897860.3673,Alive,Alive,0.0945,12.75342466,4.747945205,8.005479455,2
17094,Serviceberry,Spring 2011,SANTORO RD,43,15,Alive,Alive,No,SFR-A,BY,43 SANTORO RD,3,17.38900966,13.82015906,0.741113896,275300,43 SANTORO RD,WORCESTER,43 SANTORO RD,1990,TRUE,NA,NA,NA,"Not sure if these are exactly the right trees, there is a while forest back here and theres a lot of poison Ivy covering the trees",176771.7246,897974.7158,Alive,Alive,0.0939,12.28767123,4.282191781,8.005479449,NA
17093,Serviceberry,Spring 2011,SANTORO RD,43,15,Removed,Removed,No,SFR-A,BY,43 SANTORO RD,3,18.632095,12.20441637,0,275300,43 SANTORO RD,WORCESTER,43 SANTORO RD,1990,TRUE,NA,NA,NA,NA,176775.2501,897974.2983,Dead,Dead,0.0939,12.28767123,4.282191781,8.005479449,NA
17092,Sweetgum,Spring 2011,SANTORO RD,43,15,Alive,Alive,No,SFR-A,FY,43 SANTORO RD,3,2.761512428,4.175325244,12.38335701,275300,43 SANTORO RD,WORCESTER,43 SANTORO RD,1990,TRUE,NA,NA,NA,NA,176776.0342,897939.8558,Alive,Alive,0.0939,12.28767123,4.282191781,8.005479449,NA
12499,Serviceberry,Fall 2011,SANTORO RD,115,15,Alive,Alive,Yes,SFR-A,FY,115 SANTORO RD,3,3.47534773,8.253156553,22.96286378,293400,115 SANTORO RD,WORCESTER,115 SANTORO RD,1988,TRUE,NA,Splits low,NA,NA,176717.9867,897859.406,Alive,Alive,0.0935,11.75068493,3.745205479,8.005479451,NA
12498,Hophornbeam,Fall 2011,SANTORO RD,115,15,Alive,Removed,Yes,SFR-A,FY,115 SANTORO RD,3,4.017901208,3.56600971,28.49088829,293400,115 SANTORO RD,WORCESTER,115 SANTORO RD,1988,TRUE,NA,Herbirory and weed wacker damage,NA,NA,176713.8482,897855.4409,Alive,Dead,0.0935,11.75068493,3.745205479,8.005479451,NA
12497,Dawn Redwood,Fall 2011,SANTORO RD,115,15,Alive,Alive,No,SFR-D,BY,115 SANTORO RD,3,4.929560916,5.710346398,14.44277311,293400,115 SANTORO RD,WORCESTER,115 SANTORO RD,1988,TRUE,NA,NA,NA,NA,176695.957,897852.342,Alive,Alive,0.0935,11.75068493,3.745205479,8.005479451,NA
13096,White Fir,Fall 2011,ARROWSIC ST,7,15,Removed,Removed,No,SFR-A,SY,7 ARROWSIC ST,2,1.499341152,1.051636215,7.453249162,303100,7 ARROWSIC ST,WORCESTER,7 ARROWSIC ST,2003,TRUE,NA,NA,NA,NA,175634.9355,898176.2966,Dead,Dead,0.0928,11.75068493,3.745205479,8.005479451,1
13095,Colorado Spruce,Fall 2011,ARROWSIC ST,7,15,Removed,Removed,No,SFR-A,SY,7 ARROWSIC ST,2,3.18451528,2.183106855,3.119276261,303100,7 ARROWSIC ST,WORCESTER,7 ARROWSIC ST,2003,TRUE,NA,NA,NA,NA,175626.7314,898177.1872,Dead,Dead,0.0928,11.75068493,3.745205479,8.005479451,1
14317,Hophornbeam,Spring 2011,CLAFFEY AVE,26,14,Alive,Removed,No,MFR,BY,26 CLAFFEY AVE,1,2.542589814,4.61520229,10.02315119,346300,26 CLAFFEY AVE,WORCESTER,26 CLAFFEY AVE,2006,TRUE,NA,NA,NA,Single family,175787.5016,895238.1589,Alive,Dead,0.0922,12.28767123,3.282191781,9.005479449,2
14536,White Fir,Spring 2011,DIXFIELD ST,57,15,Alive,Alive,Yes,SFR-A,BY,57 DIXFIELD ST,10,6.940587008,6.698914256,8.617860528,321500,57 DIXFIELD ST,WORCESTER,57 DIXFIELD ST,2001,TRUE,NA,NA,NA,Bottom half is pretty dead,175510.7374,898247.4121,Alive,Alive,0.0919,12.28767123,4.282191781,8.005479449,NA
14535,White Fir,Spring 2011,DIXFIELD ST,57,15,Alive,Alive,No,SFR-A,BY,57 DIXFIELD ST,10,3.944844636,4.938681295,4.114321792,321500,57 DIXFIELD ST,WORCESTER,57 DIXFIELD ST,2001,TRUE,NA,NA,NA,Looking weak; Completely dead in the back,175502.1437,898232.157,Alive,Alive,0.0919,12.28767123,4.282191781,8.005479449,NA
14534,Kousa Dogwood,Spring 2011,DIXFIELD ST,57,15,Alive,Alive,No,SFR-A,SY,57 DIXFIELD ST,10,3.544075524,4.923990843,2.854834208,321500,57 DIXFIELD ST,WORCESTER,57 DIXFIELD ST,2001,TRUE,NA,NA,NA,Codominant stems,175517.7371,898248.4875,Alive,Alive,0.0919,12.28767123,4.282191781,8.005479449,NA
14533,Sweetgum,Spring 2011,DIXFIELD ST,57,15,Removed,Removed,No,SFR-A,SY,57 DIXFIELD ST,10,2.326491899,3.265295136,4.751725469,321500,57 DIXFIELD ST,WORCESTER,57 DIXFIELD ST,2001,TRUE,NA,NA,NA,NA,175516.9033,898246.7603,Dead,Dead,0.0919,12.28767123,4.282191781,8.005479449,NA
14532,Sweetgum,Spring 2011,DIXFIELD ST,57,15,Alive,Alive,No,SFR-A,BY,57 DIXFIELD ST,10,2.252036894,1.680961398,10.14384083,321500,57 DIXFIELD ST,WORCESTER,57 DIXFIELD ST,2001,TRUE,NA,NA,NA,Overgrown by the oak next to,175510.8758,898241.7387,Alive,Alive,0.0919,12.28767123,4.282191781,8.005479449,NA
14529,White Fir,Spring 2011,DIXFIELD ST,57,15,Alive,Standing Dead,No,SFR-A,BY,57 DIXFIELD ST,10,3.358813789,2.654734902,11.63641546,321500,57 DIXFIELD ST,WORCESTER,57 DIXFIELD ST,2001,TRUE,NA,NA,NA,NA,175504.6994,898239.3967,Alive,Dead,0.0919,12.28767123,4.282191781,8.005479449,NA
14528,White Fir,Spring 2011,DIXFIELD ST,57,15,Alive,Alive,No,SFR-A,BY,57 DIXFIELD ST,10,2.504784747,2.624654087,7.35904932,321500,57 DIXFIELD ST,WORCESTER,57 DIXFIELD ST,2001,TRUE,NA,NA,NA,Looks a little weak; Completely dead in the back,175502.946,898235.4633,Alive,Alive,0.0919,12.28767123,4.282191781,8.005479449,NA
14527,White Fir,Spring 2011,DIXFIELD ST,57,15,Alive,Alive,No,SFR-A,BY,57 DIXFIELD ST,10,3.828175415,4.618761506,1.99916824,321500,57 DIXFIELD ST,WORCESTER,57 DIXFIELD ST,2001,TRUE,NA,NA,NA,Completely dead in the back,175502.9262,898229.7906,Alive,Alive,0.0919,12.28767123,4.282191781,8.005479449,NA
14526,White Fir,Spring 2011,DIXFIELD ST,57,15,Alive,Alive,No,SFR-A,BY,57 DIXFIELD ST,10,4.764965259,3.199695094,0,321500,57 DIXFIELD ST,WORCESTER,57 DIXFIELD ST,2001,TRUE,NA,NA,NA,Completely dead in the back,175503.3885,898226.3223,Alive,Alive,0.0919,12.28767123,4.282191781,8.005479449,NA
14525,White Fir,Spring 2011,DIXFIELD ST,57,15,Alive,Alive,No,SFR-A,BY,57 DIXFIELD ST,10,5.513856415,4.900913751,13.50734389,321500,57 DIXFIELD ST,WORCESTER,57 DIXFIELD ST,2001,TRUE,NA,NA,NA,Bottom branches kind of dead,175507.4024,898243.4843,Alive,Alive,0.0919,12.28767123,4.282191781,8.005479449,NA
14519,Hophornbeam,Spring 2011,DIXFIELD ST,42,15,Alive,Alive,No,SFR-A,BY,42 DIXFIELD ST,4,0.689636022,1.541603452,9.081082924,340000,42 DIXFIELD ST,WORCESTER,42 DIXFIELD ST,2011,TRUE,NA,Fugus on the trunk,NA,NA,175544.9626,898175.3086,Alive,Alive,0.0919,12.28767123,4.282191781,8.005479449,2
